date,headline,summary,url,source,category,keyword,oil_relevance,is_noise
2010-12-31,U.N. official warns Gbagbo on rights violations,U.N. official warns Gbagbo on rights violations Reuters,https://news.google.com/rss/articles/CBMinwFBVV95cUxQZGFoTnQ5QnJwS19jeEtxNG1hQk1xd00wX3lMWDZuMndCUjdweDAtbGt5dDlzSlZyalhyeVoxcWVfWkVXNC1FbndTYjNmTmZCZTZhLTR4bHlLbXJEQVJtMUNjbHFKVVFLcjhNc3pVRlV3NVZkQUxDdnREZEhRWWhTd3RQNXVNTDN1QnVEWW15RTgyOC1OVFVweHV2aTZ1MGc?oc=5,Reuters,demand,oil consumption,0,True
2010-12-31,Oil hits 26-month high to end 2010 up 15 percent,Oil hits 26-month high to end 2010 up 15 percent Reuters,https://news.google.com/rss/articles/CBMiowFBVV95cUxNZEZYVzE0MlZhbjhGUzZmRUxRRlNQQ0ptYWlJMlNKbkVNSllrVURNRWhyR1lPclpURS0xSldVYVdYSUlpX0l2dnhnbklMZFMzck5GYUw2a203QmRMemwzYzlUVWZZZERycHk5Z0g1N2F0aUhHZmhHeFBaTXpHZ21OTy1hcWVZMVRuVGxCOTEwSjJNdDJmVmlFc29YdWdKR1kwd3VF?oc=5,Reuters,demand,oil consumption,2,False
2010-12-30,ECB's Nowotny wants euro crisis mechanism before 2013,ECB's Nowotny wants euro crisis mechanism before 2013 Reuters,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNT1JKbWJldjJjcmdmaUNUQzdUdG5ocFVZNUJfVWpRbHB3Z0Q1SG42aGxpN3UtSHdmem9WeFRqMlZCWTA5U1BVanlmNjU3OU5zWEs4U21PWV9EUHFXMFVwbnd0ZnFMOV9BQS1kT0ZIaXNHLTVGbzdTQ2tFU2hadjkzY1Y3cm95NV9oaU1ZbU4zc255M3A3MS1tc1VjOGItM3UzR0ltWDVJVUxScEk?oc=5,Reuters,demand,oil consumption,0,True
2010-12-30,Singapore's COSCO wins contracts worth over $100 mln,Singapore's COSCO wins contracts worth over $100 mln Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOX3NEMl85RVRrdERmYW92ZTJ1QVBlaFlPTG9EUjJyQ281WS11QUZmaGtCdGp2S3dyYmpWaVJZVnBqb09QbVZjWFdjQ0hwVW1GelRqMjh5anU3VHg2MjFRUUVRcUVGejc4T0ZkZ3R6QWtISXRMMkJHMk0xMS1PRGNZbXNrcXpuS0FjN2R6NGZ2a092RW5lV3BVQUE0aThUcEFPcDlpaV8tckQ?oc=5,Reuters,demand,oil consumption,0,True
2010-12-30,India's Nov infrastructure output up 2.3 pct y/y-govt,India's Nov infrastructure output up 2.3 pct y/y-govt Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOVW8tcWNXUWk1MHdFcjVZVzktaDdyYUgydS1ON09lV2t0X1lZUnZmZ1V3UlowMEZPQ3dQVElpS1Vfam1QaVQxUURFMmlqaFJSZFVib0dQMi1reEttMUVoNkNNUzU5NUFwb1VkUGctVW5FZmpPMVo3TEFqTTdQNnlIRTNtV2dPS0xLUDAxdHpLN0ZZQTFMci1WdEJKclhRendXNkZYb0VSWDR3UQ?oc=5,Reuters,demand,global oil demand,0,True
2010-12-30,"SNAPSHOT-Indian stocks, bonds, swap, rupee, gold at 6 p.m.","SNAPSHOT-Indian stocks, bonds, swap, rupee, gold at 6 p.m. Reuters",https://news.google.com/rss/articles/CBMirAFBVV95cUxQaktWWWY3d1ZGajlCaDhCRExRcldzRFN4a0NnR0hwVzFtM3pheFVUY3V0QnlEN1hOLWhZeVBFdWE4SnkycVlXMzhnZXpaWUQxM0ZuRzV6M0dsU21abEkzRHdOa2NnNWRFNkZxUDFmR2thV2RYOEhyOXZQTjk5UW1taE84ZlBRdUNIU2labXA5Nll1Z25DWWZ6LWdWbWFKejEyYzVyLU9vT1hDMmJI?oc=5,Reuters,demand,global oil demand,0,True
2010-12-29,Underage drinking hits U.S. hospitals at New Year,Underage drinking hits U.S. hospitals at New Year Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxNckh6d0tUTVphQUNEVmozV3JQTUoxZVdzRFN3QVc2NjNUN1Z3b3F2UFZONmVseDdFbTRoNjJuZHNQdEJvblpJY2Y0UWNoS1g5alFpaDBwdlRncWpXX2tYYUVDeGRnMUI3N0IySlppZEYySzUxNm5uaHVSbzJyZFkxNWZZcDdmUXlGNE5wazVUZUh6UzF2TFdMT0JQWUxENUI2Rk9RTQ?oc=5,Reuters,demand,oil gasoline demand,0,True
2010-12-29,India Oils/Oilseeds Prices - Delhi - Dec 29,India Oils/Oilseeds Prices - Delhi - Dec 29 Reuters,https://news.google.com/rss/articles/CBMimgFBVV95cUxPTURqSWluZXRRWnZRYm1ZQkc0ZEYwNUxBcGFTZml2U1Y0VmdNSHpkalRzR1hvRlYyYzIwSXhRU1pFaV9wR1ZHS0hjVmNzbzNabXItRmxfd0EyZ0VFa0dmdmJJT3pLdU9qSURBNnJETVB6NUpRZ2w2YjBsT1BLWW4yTHRGVkt1NzNrLU50TUhZNWRMNzRtcHBZNUl3?oc=5,Reuters,demand,oil gasoline demand,2,False
2010-12-29,Thai Nov exports +28.7 pct y/y; consumption +3.5 pct m/m,Thai Nov exports +28.7 pct y/y; consumption +3.5 pct m/m Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxNTmgzMkpVQlBKMG96c2d2SFlhMTNEX25XNG8waXMwako3Q1ZCd1h1aEJuZko2RVFsaDdjVWxwR1UtZ2lnaU02elFfN252bDlndkoxWXFwSDI4LTh3UVJGaklqdERoeTM5eU1XMlVGWThoWTBzcTV5eG10M0dwTm1aUEtHektUcHJyS2FXd0l2QVd6Qlpla1VGdUZ0eEdMSGtFQjRKSQ?oc=5,Reuters,demand,oil consumption,2,False
2010-12-22,"RUSAL hires bankers, possible step to Norilsk sale","RUSAL hires bankers, possible step to Norilsk sale Reuters",https://news.google.com/rss/articles/CBMid0FVX3lxTFBtTVoxc1BRdGphZEpSd2QySFdPU1BsSlc4MHVUVDZFM2tPY01aQmctd0FDZFdOVDlxTUZvd3dZNWQySWNCRmhnd3AzUEUyUjlBMFc0dkN3ODBaRzF1ZURuRWhGVFBqSG1ENURRZG9jX3lSUko5U2NR?oc=5,Reuters,demand,global oil demand,0,True
