date,headline,summary,url,source,category,keyword,oil_relevance,is_noise
2014-12-31,"Ghana's cedi, Zambia's kwacha worst African currencies in 2014","Ghana's cedi, Zambia's kwacha worst African currencies in 2014 Reuters",https://news.google.com/rss/articles/CBMiwAFBVV95cUxQdkZQVTNNV2lyMHhnMk9DbGZPWlVFOUVhTkwxU2ZtLURJNVBKQXVybWtmVXhFSkViSGdtMk1mOW1WV0dHTml4VE02UXNLcGJudjVydkdvYW81Ql9SX0hxT1ctNEktc1VnRmFtb0lzSU1LZk40UHJEdUQwN2ozS0lMSWhVb0FkWlJwSkxjYnlkZGg0N0Z3ZmwxRVp6a1pFYXJkV242aGZlSkRrTTB3MS1pYWlrX1hPZnJ2WFZLZEg4MUI?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2014-12-30,"Next's Christmas sales rise 2.9 pct, lifts 2014 profit guidance","Next's Christmas sales rise 2.9 pct, lifts 2014 profit guidance Reuters",https://news.google.com/rss/articles/CBMitwFBVV95cUxNdWc4NDlYdnRKMGtZNEQ4VnpvTS0xdk5YUHhsa0hvdl9YSVJnRzZfa1Nkc2d5Zm16VFJxOGg0OTFHYXd0cEIyWlMyUzRIeE5DWXl4YVpmYXQ0aVM2TFcxcFFkN0c0aTkxcDZnY09nd3JSSkpVeVVMQVJza3dKUktaSGg4bzUwcEJDeHhaTDFaZ1duQTAtdFo1TVpFY0lDdllMdUctZU42RkQ1Y203NVRhblNuYjBJdWM?oc=5,Reuters,geopolitical,oil supply conflict,0,True
2014-12-30,"Obama move on U.S. oil exports paves way for Canadian crude, too","Obama move on U.S. oil exports paves way for Canadian crude, too Reuters",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQcHY3WURXXzB4RDVaSjUwVzZpdGVwaDYyWGxwcjBxZkpzblZqUHhZWXBwYTU4RkVQM3RwVlFsRHVmWk9YdWVGeG9rYVBheXEwUUR1djlhbWctNzFSZ1JlZEJDLTlJY01uX3NlRGZReWlualQtS0JVaVFlQkxyZV9PMVJtM3RpYUxxUW1zbHZMQjNjMnMyc01HNWFXVF9UUVlkVEc5UVlqMTRfcUxUc0tjNkVhOE5vV1Bo?oc=5,Reuters,geopolitical,middle east crude oil,2,False
2014-12-30,Fire at Libyan oil port destroys up to 1.8 million barrels of crude,Fire at Libyan oil port destroys up to 1.8 million barrels of crude Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQZ3FXNnpOT0libXdhYXp0MTdYbXY5a2JoQ1RZV28wM0pSVHRMNU1lOG1YeWpZNkJHNXM0emZXNlZ0bldJeW5YTTVxV2RLQURJMXUwTXdzR05yb1RZaDlIS251bDRQbU1QdU53STNPMU45WHltQWItR0hDVi1zYWRlRWV3UU1xZWVZaXVBbWl5emN2cGFMd04xc2dhVUNMYW1oQ2dkZzI3RGxEMENrblFTRGp6TGpRUUhpangw?oc=5,Reuters,geopolitical,middle east crude oil,2,False
2014-12-30,Exclusive: Oil price crash claims first U.S. LNG project casualty,Exclusive: Oil price crash claims first U.S. LNG project casualty Reuters,https://news.google.com/rss/articles/CBMiugFBVV95cUxPUVRkVURTc0tqUl9kVk44T3J6U0NuMDBPaXpjZDJicmRCUmludWlYQU5nZEJrWkFRQm5WUjhJSDdvQ3NESnY2eTF4RVdBWlZCaFBPcVNjQ0RrazQ3a056cmc5aHdLaXR6WDVuZGxCMUNaaEhWWDl0Umt2UEItZk1LWkxVYzZVSTRKYnZlMjcyVzAyU1NBVXc1a2Q3VGc5WjMwZkhITFlMTFNhVlMwY0VfUmRaVlM5ZkFpMkE?oc=5,Reuters,geopolitical,middle east crude oil,2,False
2014-12-30,Oscar Isaac steps into unknown for drama 'A Most Violent Year',Oscar Isaac steps into unknown for drama 'A Most Violent Year' Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQVDVyNFd2ZjhMdm9DaGVDYUtPVXFoMndRUUZOQ1dUaU10aGxXbkMwNGViRnNTam56a1Y4WFRrVEpCYXpkNTV4cmkyOHUxaVNiQ2NMb2FCU2Y2N00tYk40aXB6WldwckxPSmRJdmd0YklNVnAxcVF1SFhZZW1MY2xMSG91RkdIMTE1M2VLVk1OZzBiSEtNZUwxLW9tSzFDanZoNlozR3Z4Q3VyOTRrbS1uUU1kUU5GZTFf?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2014-12-30,U.S. sends five Guantanamo prisoners to Kazakhstan for resettlement,U.S. sends five Guantanamo prisoners to Kazakhstan for resettlement Reuters,https://news.google.com/rss/articles/CBMiugFBVV95cUxOMl9SaWJoczJvVnFoUmhndThjLXRPQkJDM3NCOVMyN2lQeTFHTlN0d245blhTUDh3d2wyeVI3ckdwc3hSN2dVZ2x6NG5UZ1hjaFI4M0RTQ3AwOVB4NUtjTzZNQnAzZnFCMUlIbS1KR3E4NHJxQmxjLVVzWG9tdTBpX2JFMGxmYk9weldpdEgyUWNTSElaVkVNQmdEaWpyaTZmTEZVOVg2V0NHVFpsZHdEVW5teldLX1gyV0E?oc=5,Reuters,geopolitical,russia ukraine oil,0,True
2014-12-30,U.S. opening of oil export tap widens battle for global market,U.S. opening of oil export tap widens battle for global market Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxPSmw1bzhDemZoTlMzNm1BeW9fcUpoS05uMVF5SHk5bTZWSjRfSjNIVkxaYklBZHVib2ZFREF0WHBpS1JOOEJFcUpTZ2drVEJSV2lINVdHU0JWeVBzdk1jN0pqdVV1TUtCVDU4T3k0czB0VVhNek9pRy1TQkpYZEVoOFRnODNKcW9FUEg0RjJfOFhRampjR01hWGVXemZ6MEFnLUV3RmdnTEZXa0VXcFN3WUJwQ2lSdWc?oc=5,Reuters,geopolitical,crude oil embargo,2,False
2014-12-30,U.S. condemns Cuba's 'practice of repressing' after activists detained,U.S. condemns Cuba's 'practice of repressing' after activists detained Reuters,https://news.google.com/rss/articles/CBMiugFBVV95cUxQbGYzZFFBa2VhMnBQRF8tQk1FRVlNR2pGTHJIcFpzTUFDWmZZbUkzTnZFbTR5RzNQZXUwdFZQVHdLWk8tVWR0bUItNDBGMGEtUnBZbk1UZDQ4U2VEOUplRFlHbTV0T1UwRThSMjZPM3hwNDZpZjVjTFJMLUk1ejM0OE9ja0prUjF4bDRhcURBSlVSMjZzNlJqajJxYWpLZmw2YXBJaTM1QmFzYTBaZVRMNDBoZWtXU3F4aHc?oc=5,Reuters,geopolitical,middle east crude oil,0,True
2014-12-30,Kenya's technology push leaves investors cold,Kenya's technology push leaves investors cold Reuters,https://news.google.com/rss/articles/CBMingFBVV95cUxQSDNrU2JYWDlWTFRmTmVNWmpicVhHNkRKMzlxLVRpanRHU3Z2OVdLSHdEcmU5LXVmZTNkcnZnNzd1cXVVRndHcTU1TFhFMGg4NFNzRjNGX3I4X180aElpZTc0OFpDWXdScnJJdVhXZnR1M2luYk5EbzBLdGdBaE1lelYzblgwaVVwS1RmMWNFYXVVdkxndlJnWWYyQWtodw?oc=5,Reuters,geopolitical,middle east crude oil,0,True
