date,headline,summary,url,source,category,keyword,oil_relevance,is_noise
2018-12-31,"Stocks pin hopes on Sino-U.S. talk, as year ends deep in the red","Stocks pin hopes on Sino-U.S. talk, as year ends deep in the red Reuters",https://news.google.com/rss/articles/CBMixwFBVV95cUxPbnlGU3pqTE5rZGt1ZEhnX2dscEloaVlTc1M4Z1NqUVRSN1ZWcDV6RTd2T1ZmRnl5d3hQcUFGeVNjdEpDVy1aSk1IV01XcHpycy1fWVBBRXdJelM0VTRLbjh2dGdFeHdmeUFITVduTUhtbzltVmhONEJsTXhWT1pFVktpOEl0UjVSY3BmVnRfN0VGMm9QbGVzSmpmVVVzUzR0VE1iOWZGeUdBb3lOb2NfcWxFTkduMWVVV210WXdvUUM3ZklyMGVj?oc=5,Reuters,supply,crude oil exports,0,True
2018-12-31,Thousands brave rain in New York's Times Square to welcome 2019,Thousands brave rain in New York's Times Square to welcome 2019 Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxQaFY2NHhPSGFwNTI1MEl0UXlSOXZFeGhiNmVLOXRuaFdTUXBDb1g4TlpDYmRMcTd1YWttTzFaUV8teG85YV9GSHc2Uk5QVkRQM3B6cFFBa01CTkFuNmw0d0hzZ25mbm0xZUJRdFRwVXY0SlZXVkFfMkd1UGxkYU5jU1gzZHQ3VF9hYTJLTVo1M2lCdzQwbEZwcmJYWHBNNWg1UGJyTDhQdmozOVJDLVRCeVFxR2ZUdw?oc=5,Reuters,supply,crude oil exports,0,True
2018-12-28,Asia's Iran crude imports hit more than five-year low in November as sanctions bite,Asia's Iran crude imports hit more than five-year low in November as sanctions bite Reuters,https://news.google.com/rss/articles/CBMizAFBVV95cUxNMmpQOHNQdng0aVNHS2ZDVW9fWmszQVRwZERCSEF5ZmY3TDdXdFJDbmRFWDQ5blRmdnpVdTd2OEkyS0VMcnpIcTVpVVN4LWlHQy1ha29WVEdCdWxTRFlrUDRBRUZadmFucGxwcmY5ZEgyeXhXN1llT3FueThCaW9iNk5LQWd2VWVXVHV5Y0RqQnd0Yy1aUUpYUWVXRWhnZFVPRjdQQXZveFRpdk1BVWNSQWRPbkRjbGVpY0NLV0ZaRXBLdXdjZlZsYWdFUGY?oc=5,Reuters,supply,OPEC production,1,False
2018-12-28,Spanish coal miners work last shifts before mines shuttered,Spanish coal miners work last shifts before mines shuttered Reuters,https://news.google.com/rss/articles/CBMivwFBVV95cUxNTVozV3g2dTRDZFdDRFZ4bklGVE1wVkhwUExHNjJmR2tBTWJpX1VtREtyU1lTbWRvR3dQYUZncEJ3YmRIZVlVaWJWWERDakxLZGQ2QVpwc2hYUnpwNDZkYTMwdngyNzlwSHluZ1NZaHVpdmU3RjlzQUhfeGtqYkhhdzlUQ1hZV3NMOVphX1lEZi11alJQMzhEUkYxTlJuN1FmeFVjQUdvMU9Yc3R5T25QVmFNNi1NeENwODVRd1A4TQ?oc=5,Reuters,supply,OPEC production,0,True
2018-12-25,Russia's energy minister sees oil prices stabilizing in first-half 2019,Russia's energy minister sees oil prices stabilizing in first-half 2019 Reuters,https://news.google.com/rss/articles/CBMixAFBVV95cUxQdXM5UG16V3RuTUVWMWxyWmNMdWJZeXAwVnEtcjRFclM5OUk1U1p3U29jTkNqZDJmWUJ3RkExVEhZU0IwLW5GUUdIa0NHWGwzMkttdC1DTWt4NFJjOFlqUWp5MjN1V0kwbmNpRHRHREY1OVZ0Q2owS0YtRnF0RjR0bnhDZWJIdUJiY2Z2SU1KLXItN2ZmUGh3dlIzZW52WHJjSUo3NEtxVU5MREc4MURLS3RkLURhLTBMaXQtTmpSR3JpN0tk?oc=5,Reuters,supply,OPEC production,1,False
2018-12-23,Venezuela navy confronts Exxon oil ship in Guyana border dispute,Venezuela navy confronts Exxon oil ship in Guyana border dispute Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNazlGNkpqOWc0Mm9iT0hoYjExQkNONElKa2ZOV0wwdXdpdndkOS0wd2I0Rk9GNkhKZ2tndU5pbGF4Tk9TWFZNXzlwTlQzOXZZSDcyUEJBeFlWMXUya3VXMFZMQlRzUXNtSFlRZE40U0o1djEteU1GNUEzdndjV3FrUjRUN2lfanBaY3FUc0x0c0lEVjJmbWJETTJ0QmZvclZKMUV3LXBUOEtjRmc0TlVnc0o3NXZUSTdU?oc=5,Reuters,supply,OPEC production,1,False
2018-12-23,NZ's Infratil to sell local bus business,NZ's Infratil to sell local bus business Reuters,https://news.google.com/rss/articles/CBMimgFBVV95cUxONFV2dFZzOUJILWVMRy1Nb19ySkd6ZnR6Z0lmckozSFRRRUFGUVBfZldJRzVxcUtRRXZNZVgyRWQ0aG1VRWFBbmg3RGVmdGxreEo2dkhWczdZT0lscGNQZHZwbl81YnRJRUZldXN6a01rTWtXbjdDdHBrWml0dzRjS1BpZzNJNE53V2tfYzBtVTFPbDRHNGJ4UGN3?oc=5,Reuters,supply,oil inventory,0,True
2018-12-21,U.S. shale producers hit the brakes on 2019 spending,U.S. shale producers hit the brakes on 2019 spending Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPWnNRbWR1d2VJNlBZaTluS3FFWm1fSHhWTnItUVlaa0JVMlk1RXpRTlNfZTlhRDhWOUsxcW44UDVkb3BVcUtNVGVpT0liclRmdE9xV1N5bGlqZG1CSFlwNXQyV0xreHFPb3l6N3ZIMlA1TTdGVERoUHhZUDlZbzJnWFl3YTZwVUx4Yl9iU0NSRWM0REhVZ05MSGpzaHlzT3lpamJjVDF6ZVlsUQ?oc=5,Reuters,supply,US shale oil production,3,False
2018-12-19,BP launches $3 billion sale of U.S. onshore assets to fund BHP deal - sources,BP launches $3 billion sale of U.S. onshore assets to fund BHP deal - sources Reuters,https://news.google.com/rss/articles/CBMixwFBVV95cUxOVUhpdzJWQV9IOU1JYXdNcDJucmRzeGM1dGo2WGNZbDZSV2NyenNpNFY1TEY1ZnJRaGxzaHVQamVGS3d6eUs0Mnp6LXY0MmtDVjBQOUl5aUVQbU1HMEtJNzhaLXUxbEU0V0NSQVRMRnRqZERMdW1fMTlIcTNIYXJmTldGXzJ1MW5CaEk4RFNJU1F1TC1TZlVHRWNvOTNyc0JyZnAyNE91OXN5WjdraHJkRWdHUDUxbUtBTk9hSk9GUWMxOFZmdVl3?oc=5,Reuters,supply,US shale oil production,0,True
2018-12-19,Exclusive: U.S. to offer 'black box' nuclear waste tech to other nations,Exclusive: U.S. to offer 'black box' nuclear waste tech to other nations Reuters,https://news.google.com/rss/articles/CBMivAFBVV95cUxNWUJ1NlRiQVNVb2lDcTI1RXVIVGp6WWQtRkd2ZDFadFZOc013dUpLTjlYcjVTVWNlbi1TU1kxbGZ2S1h2YnRtYWxxYTZTbnFKVnQ3cTVDeE9Jclc2M0JpdHVoaW9xaU9EaWlQSWpENm5XLWl3WVZmaDRUVmkteWZjQ1pRRFRvU0FKcU5md2hXaGt2U01pcDhiM2NLOGRtTjA0LTRmT2Q0WDF5MUctRHhxd2xSeGpmS3RpbUpmSQ?oc=5,Reuters,supply,oil inventory,0,True
