date,headline,summary,url,source,category,keyword,oil_relevance,is_noise
2010-12-31,Oil hits 26-month high to end 2010 up 15 percent,Oil hits 26-month high to end 2010 up 15 percent Reuters,https://news.google.com/rss/articles/CBMiowFBVV95cUxNZEZYVzE0MlZhbjhGUzZmRUxRRlNQQ0ptYWlJMlNKbkVNSllrVURNRWhyR1lPclpURS0xSldVYVdYSUlpX0l2dnhnbklMZFMzck5GYUw2a203QmRMemwzYzlUVWZZZERycHk5Z0g1N2F0aUhHZmhHeFBaTXpHZ21OTy1hcWVZMVRuVGxCOTEwSjJNdDJmVmlFc29YdWdKR1kwd3VF?oc=5,Reuters,financial,Brent crude,1,False
2010-12-30,India's Nov infrastructure output up 2.3 pct y/y-govt,India's Nov infrastructure output up 2.3 pct y/y-govt Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOVW8tcWNXUWk1MHdFcjVZVzktaDdyYUgydS1ON09lV2t0X1lZUnZmZ1V3UlowMEZPQ3dQVElpS1Vfam1QaVQxUURFMmlqaFJSZFVib0dQMi1reEttMUVoNkNNUzU5NUFwb1VkUGctVW5FZmpPMVo3TEFqTTdQNnlIRTNtV2dPS0xLUDAxdHpLN0ZZQTFMci1WdEJKclhRendXNkZYb0VSWDR3UQ?oc=5,Reuters,financial,crude oil futures,0,True
2010-12-30,Venezuela's Chavez devalues bolivar currency again,Venezuela's Chavez devalues bolivar currency again Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxQMFc4SExid1dVNkE3TmYyYTY5QklOYkJ4WUpaMGNmQ29sQ0dySjFvbnRtVE5pZkliX25jQlZERGFEMm9pdW1MVmlUc0VSREhPQmJqcFNlcGprUEg5WUNMMHlyQjd3TkZMQXo4Q0s2SkozaTVZdG1XRVo5XzBTWUYyTEFzVXVya21FUDJaSXlaaC1hdWRfb0E0ZFR5YlBCc1FSa1hvWg?oc=5,Reuters,financial,crude oil futures,0,True
2010-12-30,Indonesia's Bank Mandiri sees 2011 loan growth at about 23 pct,Indonesia's Bank Mandiri sees 2011 loan growth at about 23 pct Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxOWEFPdzNUX1dBTmcyUVNWbUUzdVB3N2VDY3cydDlWWmdhckgyLVg0WGtWZDFvRTBIOWUwYXU2ak0xdDBYeVBIazIzbmFKRURNcHVTUjVVRE9BbTU0aTZkNW5uUVBYSWlwSG92RnVlMFRQbWlidXBfeVBQYTZRUGNHZnpaY05MWnF5WXdWMndiLW54dlU4c3VqVXlOdmZEbjNOMXhXZ3Itb200QUxBa3EzcThJemZLeVE?oc=5,Reuters,financial,crude oil futures,0,True
2010-12-29,Angola's economy to grow 4.0 pct in 2010-cbank,Angola's economy to grow 4.0 pct in 2010-cbank Reuters,https://news.google.com/rss/articles/CBMingFBVV95cUxQNEVxSG9mcFV5aEYydjhxSmliZ21rc3UzMGJhbm9fcGVNNURIakRhUnBLdTdINmFsdnhSNzVKSEctLTVQNENfZzR1NHFFUmdRZWo1d2llelJQdzBZdkFoRHl1QVNVOENPWW9CNndueWtJLXFwd0oyandZZy1ySm0zV0psc1JSV2g3MnhMdDFsRTlVR1JaQV9Hdlp0aWRudw?oc=5,Reuters,financial,crude oil futures,0,True
2010-12-29,Angola's economy to grow 4.0 pct in 2010: c.bank,Angola's economy to grow 4.0 pct in 2010: c.bank Reuters,https://news.google.com/rss/articles/CBMingFBVV95cUxOWGswWVE0QlR4VmJSOFZjMVppb0dNUUNmQ1dnWklFQW5reVZZajVvbVIyVTRoTTNjODNCN3ZvVmQ0VHdra0dEb18tcVhBSVZlTmlBclgxLXVjLWVNTW9Lb29hd2JEd19ONXJfNW5ldWFYM1VfeHduTWhLbFRRcnVoUEF6bElYczBjTWhVUFBEdFE4TkU4QlQzWXRibzdFUQ?oc=5,Reuters,financial,crude oil futures,0,True
2010-12-29,China stocks up 0.3 pct as banks rebound,China stocks up 0.3 pct as banks rebound Reuters,https://news.google.com/rss/articles/CBMimgFBVV95cUxQM0VUcjZ0S1N1QlViOU5Kb1lLMlUyM0V5QzF1MzZNWFFTRThPcHJtSFF5UThqT1FFclkzSDViUUtoazVuYXFsM3p3Tlp5VV85WHNnZmRXbFZQNXVxMkEtT1l5Tk55STlHNzZzTjZwbzFXWXJrUmtTSzJvazBXSldrMm5qTjBBMmNCU2tQNWk0aFpSSEpSUlZvMjhR?oc=5,Reuters,financial,crude oil futures,0,True
2010-12-29,PAA Natural Gas to buy storage facility for $750 mln,PAA Natural Gas to buy storage facility for $750 mln Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxQejNVb2RTYld1OWV1Z25QQ2pTa2FiYzhVRlhCUTk4VkRvVVItN0liRF9SR3ZvRFh0alQ1WHNJdWxvMC1zcHhWYl9XUDY3c1R1TXc4MHNYaXpyWURIbDVneUgxbFYwcVBEZjUwdzNLSjBGTl82V3JteC04ZjdxYUNicTQ4MkpTQ1ZlcXZFRGtMZDk0LXFiNGF0bG9JX09FUURiM19OY0VQcHFxbm1mbHpKU3pMbWg?oc=5,Reuters,financial,crude oil futures,0,True
2010-12-29,Huge Brazil oil field will bear Lula's name,Huge Brazil oil field will bear Lula's name Reuters,https://news.google.com/rss/articles/CBMioAFBVV95cUxPZGlQaWxGZ0JYRlAtWXF5WEk5VlNNcUhjLXNWRkVHUEUtZ1AtYkRCZVgtOUw2X2NvSDI1X0RVcVBqZmIybHVqUGI5YkJDenZHWFR0c3hIQmJEY3NQdW9Ob3FUa2ZnaThLWTAzV1hEdWFsODk3RUphc1o0X3ZZTk54Y2o2T2c1bVBJN3VBS1IzT2oyVWRsbnJvVVowNU90aHJE?oc=5,Reuters,financial,crude oil futures,2,False
2010-12-28,Home in an abandoned embassy,Home in an abandoned embassy Reuters,https://news.google.com/rss/articles/CBMihAFBVV95cUxNZTliTG9vSERQSERRYXdEalFiS28zU0JvcmhtZml3d3RhOUlMX1FueXFUQVNsSC1SN3JRXzB6QjZOT0tEVEwzaHRmakNzMTJIMTRQemd2MUNYc0VMa25JU1c5Zkd3S0dhNFhURThPd0JoV2NybHhWS1p1Uml3VWtLcnlCR3I?oc=5,Reuters,financial,crude oil futures,0,True
